eod_summary_id,country_code,store_id,terminal_id,business_date,fiscal_period_key,currency_code,net_sales,tax_collected,cash_variance,paynow_total,duitnow_total,nets_total,sap_transfer_status,supervisor_id,_dq_flag
EOD-SG-003-T01-20241218,SGP,SG-STR-003,TILL-ALL,2024-12-18,SGP-2024-12,SGD,11001.99,990.21,-16.87,3343.34,0.0,1315.24,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-004-T01-20241218,SGP,SG-STR-004,TILL-ALL,2024-12-18,SGP-2024-12,SGD,11064.97,995.85,10.47,3353.35,0.0,2236.75,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-005-T01-20241218,SGP,SG-STR-005,TILL-ALL,2024-12-18,SGP-2024-12,SGD,10761.05,968.48,6.22,4861.2,0.0,2466.42,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-SG-006-T01-20241218,SGP,SG-STR-006,TILL-ALL,2024-12-18,SGP-2024-12,SGD,10507.81,945.7,-14.53,2910.26,0.0,2440.53,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-007-T01-20241218,SGP,SG-STR-007,TILL-ALL,2024-12-18,SGP-2024-12,SGD,10769.55,969.29,-29.82,3134.37,0.0,1983.23,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-MY-001-T01-20241219,MYS,MY-STR-001,TILL-ALL,2024-12-19,MYS-2024-12,MYR,77116.77,4627.02,3.11,0.0,2787.93,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-002-T01-20241219,MYS,MY-STR-002,TILL-ALL,2024-12-19,MYS-2024-12,MYR,31282.43,1876.94,-9.55,0.0,3871.97,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-003-T01-20241219,MYS,MY-STR-003,TILL-ALL,2024-12-19,MYS-2024-12,MYR,36026.82,2161.63,-20.12,0.0,1091.59,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-004-T01-20241219,MYS,MY-STR-004,TILL-ALL,2024-12-19,MYS-2024-12,MYR,24672.0,1480.37,18.21,0.0,729.85,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-005-T01-20241219,MYS,MY-STR-005,TILL-ALL,2024-12-19,MYS-2024-12,MYR,33269.53,1996.16,117.69,0.0,1208.43,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-006-T01-20241219,MYS,MY-STR-006,TILL-ALL,2024-12-19,MYS-2024-12,MYR,29401.7,1764.06,8.26,0.0,3631.29,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-007-T01-20241219,MYS,MY-STR-007,TILL-ALL,2024-12-19,MYS-2024-12,MYR,30076.98,1804.62,-9.46,0.0,1836.7,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-008-T01-20241219,MYS,MY-STR-008,TILL-ALL,2024-12-19,MYS-2024-12,MYR,25978.41,1558.7,16.8,0.0,407.72,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-SG-001-T01-20241219,SGP,SG-STR-001,TILL-ALL,2024-12-19,SGP-2024-12,SGD,25812.28,2323.11,-14.95,7031.08,0.0,5026.7,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-SG-002-T01-20241219,SGP,SG-STR-002,TILL-ALL,2024-12-19,SGP-2024-12,SGD,10855.49,977.0,-23.76,2775.25,0.0,2062.09,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-003-T01-20241219,SGP,SG-STR-003,TILL-ALL,2024-12-19,SGP-2024-12,SGD,10439.78,939.61,3.81,3811.83,0.0,2400.28,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-004-T01-20241219,SGP,SG-STR-004,TILL-ALL,2024-12-19,SGP-2024-12,SGD,10149.88,913.49,11.21,3566.47,0.0,2275.58,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-005-T01-20241219,SGP,SG-STR-005,TILL-ALL,2024-12-19,SGP-2024-12,SGD,10139.03,912.5,-1.81,2201.06,0.0,2201.08,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-SG-006-T01-20241219,SGP,SG-STR-006,TILL-ALL,2024-12-19,SGP-2024-12,SGD,10526.56,943.23,-16.07,2797.36,0.0,2125.59,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-007-T01-20241219,SGP,SG-STR-007,TILL-ALL,2024-12-19,SGP-2024-12,SGD,11270.16,1014.28,-11.42,3549.76,0.0,1336.93,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-MY-001-T01-20241220,MYS,MY-STR-001,TILL-ALL,2024-12-20,MYS-2024-12,MYR,87641.2,5267.51,6.65,0.0,9289.2,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-002-T01-20241220,MYS,MY-STR-002,TILL-ALL,2024-12-20,MYS-2024-12,MYR,33274.16,1996.45,-14.17,0.0,2170.49,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-003-T01-20241220,MYS,MY-STR-003,TILL-ALL,2024-12-20,MYS-2024-12,MYR,37246.95,2234.77,3.55,0.0,653.29,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-004-T01-20241220,MYS,MY-STR-004,TILL-ALL,2024-12-20,MYS-2024-12,MYR,24277.46,1456.66,7.08,0.0,2081.85,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-005-T01-20241220,MYS,MY-STR-005,TILL-ALL,2024-12-20,MYS-2024-12,MYR,31026.43,1861.6,-9.94,0.0,1150.73,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-006-T01-20241220,MYS,MY-STR-006,TILL-ALL,2024-12-20,MYS-2024-12,MYR,31204.71,1872.26,-23.83,0.0,4045.98,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-007-T01-20241220,MYS,MY-STR-007,TILL-ALL,2024-12-20,MYS-2024-12,MYR,37190.6,2231.46,20.41,0.0,3024.01,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-008-T01-20241220,MYS,MY-STR-008,TILL-ALL,2024-12-20,MYS-2024-12,MYR,33267.86,1996.06,24.3,0.0,2874.83,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-SG-001-T01-20241220,SGP,SG-STR-001,TILL-ALL,2024-12-20,SGP-2024-12,SGD,33668.34,3030.14,-23.17,11058.1,0.0,8730.32,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-002-T01-20241220,SGP,SG-STR-002,TILL-ALL,2024-12-20,SGP-2024-12,SGD,10548.1,949.36,-19.67,2901.53,0.0,1922.98,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-003-T01-20241220,SGP,SG-STR-003,TILL-ALL,2024-12-20,SGP-2024-12,SGD,10660.63,959.46,-53.86,2895.36,0.0,2239.75,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-004-T01-20241220,SGP,SG-STR-004,TILL-ALL,2024-12-20,SGP-2024-12,SGD,12919.77,1162.77,-1.03,5110.77,0.0,3005.46,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-005-T01-20241220,SGP,SG-STR-005,TILL-ALL,2024-12-20,SGP-2024-12,SGD,9010.79,811.01,-3.38,2439.72,0.0,1149.25,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-006-T01-20241220,SGP,SG-STR-006,TILL-ALL,2024-12-20,SGP-2024-12,SGD,12055.01,1082.09,-6.63,5941.28,0.0,3013.15,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-SG-007-T01-20241220,SGP,SG-STR-007,TILL-ALL,2024-12-20,SGP-2024-12,SGD,10353.8,931.85,102.88,5420.69,0.0,1051.35,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-MY-001-T01-20241221,MYS,MY-STR-001,TILL-ALL,2024-12-21,MYS-2024-12,MYR,128274.75,7696.51,10.59,0.0,8620.77,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-002-T01-20241221,MYS,MY-STR-002,TILL-ALL,2024-12-21,MYS-2024-12,MYR,48847.3,2930.85,90.16,0.0,3217.21,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-003-T01-20241221,MYS,MY-STR-003,TILL-ALL,2024-12-21,MYS-2024-12,MYR,55164.56,3327.3,7.9,0.0,1780.63,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-004-T01-20241221,MYS,MY-STR-004,TILL-ALL,2024-12-21,MYS-2024-12,MYR,53103.8,3186.2,5.5,0.0,3320.42,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-005-T01-20241221,MYS,MY-STR-005,TILL-ALL,2024-12-21,MYS-2024-12,MYR,58654.37,3519.29,-26.1,0.0,4338.91,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-006-T01-20241221,MYS,MY-STR-006,TILL-ALL,2024-12-21,MYS-2024-12,MYR,52777.48,3166.69,-29.89,0.0,3137.44,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-007-T01-20241221,MYS,MY-STR-007,TILL-ALL,2024-12-21,MYS-2024-12,MYR,53717.13,3227.57,92.88,0.0,1969.74,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-008-T01-20241221,MYS,MY-STR-008,TILL-ALL,2024-12-21,MYS-2024-12,MYR,57633.79,3471.62,-25.65,0.0,7566.41,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-SG-001-T01-20241221,SGP,SG-STR-001,TILL-ALL,2024-12-21,SGP-2024-12,SGD,47898.51,4303.07,-15.13,15832.53,0.0,12290.25,TRANSFERRED,EMP-SG-10057,CLEAN
EOD-SG-002-T01-20241221,SGP,SG-STR-002,TILL-ALL,2024-12-21,SGP-2024-12,SGD,18176.61,1635.93,71.34,5204.19,0.0,3312.51,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-003-T01-20241221,SGP,SG-STR-003,TILL-ALL,2024-12-21,SGP-2024-12,SGD,17773.8,1599.64,-3.32,3693.15,0.0,5163.54,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-004-T01-20241221,SGP,SG-STR-004,TILL-ALL,2024-12-21,SGP-2024-12,SGD,18206.73,1638.61,20.65,5190.5,0.0,3431.36,TRANSFERRED,EMP-SG-10057,CLEAN
EOD-SG-005-T01-20241221,SGP,SG-STR-005,TILL-ALL,2024-12-21,SGP-2024-12,SGD,19955.1,1795.94,-8.2,6315.58,0.0,3519.47,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-006-T01-20241221,SGP,SG-STR-006,TILL-ALL,2024-12-21,SGP-2024-12,SGD,16877.3,1518.94,16.67,5192.01,0.0,4707.17,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-007-T01-20241221,SGP,SG-STR-007,TILL-ALL,2024-12-21,SGP-2024-12,SGD,15345.22,1381.09,21.36,6641.96,0.0,1602.59,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-MY-001-T01-20241222,MYS,MY-STR-001,TILL-ALL,2024-12-22,MYS-2024-12,MYR,159825.88,9589.53,8.22,0.0,13071.72,0.0,TRANSFERRED,EMP-MY-10022,CLEAN
EOD-MY-002-T01-20241222,MYS,MY-STR-002,TILL-ALL,2024-12-22,MYS-2024-12,MYR,47998.45,2879.88,-115.02,0.0,5241.81,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-003-T01-20241222,MYS,MY-STR-003,TILL-ALL,2024-12-22,MYS-2024-12,MYR,56497.05,3389.81,1.99,0.0,2622.94,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-004-T01-20241222,MYS,MY-STR-004,TILL-ALL,2024-12-22,MYS-2024-12,MYR,46481.21,2788.8,24.44,0.0,2508.7,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-005-T01-20241222,MYS,MY-STR-005,TILL-ALL,2024-12-22,MYS-2024-12,MYR,44581.6,2674.92,12.44,0.0,2554.55,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-006-T01-20241222,MYS,MY-STR-006,TILL-ALL,2024-12-22,MYS-2024-12,MYR,48787.97,2927.28,-10.52,0.0,2081.77,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-007-T01-20241222,MYS,MY-STR-007,TILL-ALL,2024-12-22,MYS-2024-12,MYR,49572.58,2974.4,20.02,0.0,3878.42,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-008-T01-20241222,MYS,MY-STR-008,TILL-ALL,2024-12-22,MYS-2024-12,MYR,51735.66,3104.14,-5.76,0.0,3660.56,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-SG-001-T01-20241222,SGP,SG-STR-001,TILL-ALL,2024-12-22,SGP-2024-12,SGD,54753.82,4927.88,24.79,17128.2,0.0,14550.8,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-002-T01-20241222,SGP,SG-STR-002,TILL-ALL,2024-12-22,SGP-2024-12,SGD,14604.78,1314.39,17.59,6432.16,0.0,2275.25,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-SG-003-T01-20241222,SGP,SG-STR-003,TILL-ALL,2024-12-22,SGP-2024-12,SGD,18435.8,1659.24,27.31,6553.86,0.0,3951.78,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-004-T01-20241222,SGP,SG-STR-004,TILL-ALL,2024-12-22,SGP-2024-12,SGD,19876.28,1788.82,-11.95,6292.94,0.0,4368.47,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-005-T01-20241222,SGP,SG-STR-005,TILL-ALL,2024-12-22,SGP-2024-12,SGD,16616.73,1495.5,9.15,5234.76,0.0,2975.34,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-006-T01-20241222,SGP,SG-STR-006,TILL-ALL,2024-12-22,SGP-2024-12,SGD,17226.96,1550.46,20.44,6960.8,0.0,2767.79,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-007-T01-20241222,SGP,SG-STR-007,TILL-ALL,2024-12-22,SGP-2024-12,SGD,19033.75,1712.99,16.3,5665.1,0.0,3372.67,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-MY-001-T01-20241223,MYS,MY-STR-001,TILL-ALL,2024-12-23,MYS-2024-12,MYR,94287.24,5657.28,-19.75,0.0,2472.55,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-002-T01-20241223,MYS,MY-STR-002,TILL-ALL,2024-12-23,MYS-2024-12,MYR,32408.91,1944.51,8.53,0.0,2825.79,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-003-T01-20241223,MYS,MY-STR-003,TILL-ALL,2024-12-23,MYS-2024-12,MYR,29933.32,1795.98,-4.07,0.0,1487.69,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-004-T01-20241223,MYS,MY-STR-004,TILL-ALL,2024-12-23,MYS-2024-12,MYR,29135.95,1748.18,-16.75,0.0,2119.27,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-005-T01-20241223,MYS,MY-STR-005,TILL-ALL,2024-12-23,MYS-2024-12,MYR,33985.36,2039.11,-10.02,0.0,1935.79,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-006-T01-20241223,MYS,MY-STR-006,TILL-ALL,2024-12-23,MYS-2024-12,MYR,33912.66,2034.77,-20.86,0.0,2103.87,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-007-T01-20241223,MYS,MY-STR-007,TILL-ALL,2024-12-23,MYS-2024-12,MYR,30290.71,1817.43,-15.88,0.0,1923.67,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-008-T01-20241223,MYS,MY-STR-008,TILL-ALL,2024-12-23,MYS-2024-12,MYR,27364.96,1641.86,-19.64,0.0,1464.1,0.0,TRANSFERRED,EMP-MY-10015,CLEAN
EOD-SG-001-T01-20241223,SGP,SG-STR-001,TILL-ALL,2024-12-23,SGP-2024-12,SGD,28569.03,2571.17,27.73,8143.53,0.0,6936.39,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-002-T01-20241223,SGP,SG-STR-002,TILL-ALL,2024-12-23,SGP-2024-12,SGD,9900.96,891.09,28.05,3518.24,0.0,2028.54,TRANSFERRED,EMP-SG-10042,CLEAN
EOD-SG-003-T01-20241223,SGP,SG-STR-003,TILL-ALL,2024-12-23,SGP-2024-12,SGD,11783.34,1060.49,14.14,3984.11,0.0,1509.36,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-004-T01-20241223,SGP,SG-STR-004,TILL-ALL,2024-12-23,SGP-2024-12,SGD,12013.46,1081.21,0.11,3498.34,0.0,2465.81,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-SG-005-T01-20241223,SGP,SG-STR-005,TILL-ALL,2024-12-23,SGP-2024-12,SGD,12058.57,1085.28,18.52,4888.28,0.0,2250.91,TRANSFERRED,EMP-SG-10057,CLEAN
EOD-SG-006-T01-20241223,SGP,SG-STR-006,TILL-ALL,2024-12-23,SGP-2024-12,SGD,9352.3,841.71,-83.63,1673.59,0.0,1305.98,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-007-T01-20241223,SGP,SG-STR-007,TILL-ALL,2024-12-23,SGP-2024-12,SGD,11777.58,1060.0,-29.67,3460.49,0.0,2590.49,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-MY-001-T01-20241224,MYS,MY-STR-001,TILL-ALL,2024-12-24,MYS-2024-12,MYR,133790.63,8012.9,-17.64,0.0,10973.16,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-002-T01-20241224,MYS,MY-STR-002,TILL-ALL,2024-12-24,MYS-2024-12,MYR,55039.98,3302.39,24.15,0.0,4215.86,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-003-T01-20241224,MYS,MY-STR-003,TILL-ALL,2024-12-24,MYS-2024-12,MYR,53156.1,3189.37,7.53,0.0,5095.48,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-004-T01-20241224,MYS,MY-STR-004,TILL-ALL,2024-12-24,MYS-2024-12,MYR,52639.73,3158.38,24.73,0.0,3941.76,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-005-T01-20241224,MYS,MY-STR-005,TILL-ALL,2024-12-24,MYS-2024-12,MYR,42378.63,2548.82,-10.66,0.0,2334.53,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-006-T01-20241224,MYS,MY-STR-006,TILL-ALL,2024-12-24,MYS-2024-12,MYR,39501.15,2370.07,-25.81,0.0,1118.31,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-007-T01-20241224,MYS,MY-STR-007,TILL-ALL,2024-12-24,MYS-2024-12,MYR,40809.86,2448.61,-16.74,0.0,3798.8,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-008-T01-20241224,MYS,MY-STR-008,TILL-ALL,2024-12-24,MYS-2024-12,MYR,50341.07,3020.48,18.12,0.0,5986.91,0.0,TRANSFERRED,EMP-MY-10022,CLEAN
EOD-SG-001-T01-20241224,SGP,SG-STR-001,TILL-ALL,2024-12-24,SGP-2024-12,SGD,53198.58,4780.4,79.79,16362.32,0.0,11895.41,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-002-T01-20241224,SGP,SG-STR-002,TILL-ALL,2024-12-24,SGP-2024-12,SGD,12912.5,1162.14,29.99,4331.61,0.0,2134.78,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-003-T01-20241224,SGP,SG-STR-003,TILL-ALL,2024-12-24,SGP-2024-12,SGD,16900.18,1521.06,21.98,5540.23,0.0,2841.19,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-004-T01-20241224,SGP,SG-STR-004,TILL-ALL,2024-12-24,SGP-2024-12,SGD,14750.49,1327.55,5.79,4299.28,0.0,3617.16,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-005-T01-20241224,SGP,SG-STR-005,TILL-ALL,2024-12-24,SGP-2024-12,SGD,18025.77,1622.33,25.32,4580.91,0.0,4370.16,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-006-T01-20241224,SGP,SG-STR-006,TILL-ALL,2024-12-24,SGP-2024-12,SGD,17057.89,1535.2,-17.81,5648.23,0.0,4867.48,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-007-T01-20241224,SGP,SG-STR-007,TILL-ALL,2024-12-24,SGP-2024-12,SGD,15839.23,1425.52,105.49,4262.04,0.0,2908.75,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-MY-001-T01-20241225,MYS,MY-STR-001,TILL-ALL,2024-12-25,MYS-2024-12,MYR,202349.67,12140.91,-13.52,0.0,12594.43,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-002-T01-20241225,MYS,MY-STR-002,TILL-ALL,2024-12-25,MYS-2024-12,MYR,57510.3,3450.56,-1.86,0.0,3754.61,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-003-T01-20241225,MYS,MY-STR-003,TILL-ALL,2024-12-25,MYS-2024-12,MYR,61791.53,3707.46,9.87,0.0,4582.53,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-004-T01-20241225,MYS,MY-STR-004,TILL-ALL,2024-12-25,MYS-2024-12,MYR,51523.32,3091.37,-17.86,0.0,2229.0,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-005-T01-20241225,MYS,MY-STR-005,TILL-ALL,2024-12-25,MYS-2024-12,MYR,55488.51,3329.35,-2.25,0.0,3915.81,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-006-T01-20241225,MYS,MY-STR-006,TILL-ALL,2024-12-25,MYS-2024-12,MYR,54688.75,3281.29,3.49,0.0,5069.02,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-007-T01-20241225,MYS,MY-STR-007,TILL-ALL,2024-12-25,MYS-2024-12,MYR,63685.74,3821.12,16.15,0.0,1503.05,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-008-T01-20241225,MYS,MY-STR-008,TILL-ALL,2024-12-25,MYS-2024-12,MYR,57003.98,3420.23,-1.23,0.0,2906.39,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-SG-001-T01-20241225,SGP,SG-STR-001,TILL-ALL,2024-12-25,SGP-2024-12,SGD,53334.57,4785.96,27.93,15226.2,0.0,9445.47,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-SG-002-T01-20241225,SGP,SG-STR-002,TILL-ALL,2024-12-25,SGP-2024-12,SGD,16639.53,1497.53,-8.08,4956.77,0.0,4257.32,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-003-T01-20241225,SGP,SG-STR-003,TILL-ALL,2024-12-25,SGP-2024-12,SGD,23321.58,2098.99,13.54,6000.83,0.0,4814.81,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-004-T01-20241225,SGP,SG-STR-004,TILL-ALL,2024-12-25,SGP-2024-12,SGD,17108.39,1539.79,21.5,4038.77,0.0,3731.41,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-SG-005-T01-20241225,SGP,SG-STR-005,TILL-ALL,2024-12-25,SGP-2024-12,SGD,20870.92,1878.38,-6.59,7190.91,0.0,4720.79,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-SG-006-T01-20241225,SGP,SG-STR-006,TILL-ALL,2024-12-25,SGP-2024-12,SGD,18487.64,1663.9,27.12,5627.27,0.0,4110.48,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-007-T01-20241225,SGP,SG-STR-007,TILL-ALL,2024-12-25,SGP-2024-12,SGD,20846.4,1876.17,-90.91,5313.67,0.0,4020.96,TRANSFERRED,EMP-SG-10042,CLEAN
EOD-MY-001-T01-20241226,MYS,MY-STR-001,TILL-ALL,2024-12-26,MYS-2024-12,MYR,134966.55,8098.04,9.39,0.0,12083.64,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-002-T01-20241226,MYS,MY-STR-002,TILL-ALL,2024-12-26,MYS-2024-12,MYR,48733.65,2924.04,64.7,0.0,4933.94,0.0,TRANSFERRED,EMP-MY-10022,CLEAN
EOD-MY-003-T01-20241226,MYS,MY-STR-003,TILL-ALL,2024-12-26,MYS-2024-12,MYR,46820.93,2809.28,-26.82,0.0,3425.47,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-004-T01-20241226,MYS,MY-STR-004,TILL-ALL,2024-12-26,MYS-2024-12,MYR,39002.41,2340.13,13.14,0.0,3249.98,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-005-T01-20241226,MYS,MY-STR-005,TILL-ALL,2024-12-26,MYS-2024-12,MYR,48308.37,2898.53,29.51,0.0,2902.14,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-MY-006-T01-20241226,MYS,MY-STR-006,TILL-ALL,2024-12-26,MYS-2024-12,MYR,46220.89,2777.8,-21.09,0.0,2590.2,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-007-T01-20241226,MYS,MY-STR-007,TILL-ALL,2024-12-26,MYS-2024-12,MYR,48430.39,2905.82,-4.03,0.0,1900.92,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-008-T01-20241226,MYS,MY-STR-008,TILL-ALL,2024-12-26,MYS-2024-12,MYR,51748.4,3104.88,-108.86,0.0,4311.41,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-SG-001-T01-20241226,SGP,SG-STR-001,TILL-ALL,2024-12-26,SGP-2024-12,SGD,43212.5,3889.1,-13.86,11993.37,0.0,9576.84,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-SG-002-T01-20241226,SGP,SG-STR-002,TILL-ALL,2024-12-26,SGP-2024-12,SGD,16363.84,1472.76,29.03,5931.98,0.0,2238.79,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-003-T01-20241226,SGP,SG-STR-003,TILL-ALL,2024-12-26,SGP-2024-12,SGD,14937.2,1344.33,-13.62,4979.41,0.0,3228.72,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-004-T01-20241226,SGP,SG-STR-004,TILL-ALL,2024-12-26,SGP-2024-12,SGD,15599.89,1403.94,-26.41,5365.33,0.0,3419.61,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-005-T01-20241226,SGP,SG-STR-005,TILL-ALL,2024-12-26,SGP-2024-12,SGD,14505.51,1305.53,-98.57,4909.93,0.0,2509.82,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-006-T01-20241226,SGP,SG-STR-006,TILL-ALL,2024-12-26,SGP-2024-12,SGD,16595.17,1493.51,66.32,4956.27,0.0,2253.28,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-007-T01-20241226,SGP,SG-STR-007,TILL-ALL,2024-12-26,SGP-2024-12,SGD,15061.23,1355.51,-27.68,4622.38,0.0,2641.84,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-MY-001-T01-20241227,MYS,MY-STR-001,TILL-ALL,2024-12-27,MYS-2024-12,MYR,90864.35,5451.89,-27.4,0.0,6812.03,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-002-T01-20241227,MYS,MY-STR-002,TILL-ALL,2024-12-27,MYS-2024-12,MYR,27370.8,1642.2,-6.84,0.0,2212.21,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
